x1,x2,x3,x4,x5,x6,index
1,1,3,4,4,5,35064
1,1,1,8,2,4,37360
2,2,2,6,2,6,58632
2,7,2,0,0,4,54505
3,4,2,7,3,2,7415
0,6,1,2,4,6,18413
2,2,4,4,2,4,15414
3,5,1,5,2,3,42367
1,2,4,2,3,3,5055
3,4,0,2,3,3,54049
2,6,1,7,0,5,39036
0,7,3,6,2,5,14847
2,2,0,5,2,5,1633
2,3,0,1,1,2,57429
3,1,1,7,5,0,35620
3,6,3,1,0,4,11702
3,2,0,8,5,1,45013
0,4,1,1,0,3,3707
0,6,1,2,3,3,11016
3,1,0,8,2,1,5740
3,5,3,4,3,4,15282
3,1,0,7,2,3,23135
1,2,3,4,4,2,15948
2,0,1,1,4,5,40887
2,3,2,6,0,0,3373
2,2,2,4,4,6,50107
0,3,1,2,0,1,51941
1,6,4,2,4,6,24637
3,5,3,3,0,6,903
0,1,3,3,1,0,48819
3,3,4,5,0,0,60134
1,2,0,3,1,1,39274
3,7,2,2,0,1,37465
1,4,1,5,3,5,5608
0,7,2,8,5,4,44852
2,7,1,4,3,5,31783
0,4,1,2,0,5,942
2,1,0,3,5,6,38650
1,5,1,4,2,2,17471
3,7,0,4,0,5,50565
3,6,2,1,1,2,42572
2,0,2,8,4,2,2511
2,6,4,6,0,0,8955
2,7,1,6,4,3,13817
3,5,0,8,2,3,53046
0,3,3,5,5,0,9338
0,6,4,0,0,4,51481
3,3,2,4,3,5,15073
3,0,4,6,3,0,49785
0,2,2,1,0,2,44202
2,1,2,2,1,4,5095
1,7,1,5,0,0,23974
0,6,2,6,5,1,17356
3,7,1,2,1,4,50103
2,6,2,3,0,0,39815
0,7,2,1,2,3,24317
1,4,1,5,1,0,43730
2,0,0,8,2,4,11330
0,3,2,5,3,4,59991
0,6,1,3,4,0,53356
2,1,0,1,4,5,11303
1,1,3,3,0,1,41872
2,4,1,5,3,6,17525
3,2,3,2,1,0,48049
1,6,4,1,3,1,59417
2,2,3,5,5,1,34521
0,1,4,6,3,6,30312
3,7,2,0,2,3,28229
0,3,0,6,1,6,11663
1,3,4,5,5,2,16426
1,2,2,1,0,0,17777
0,3,1,3,1,4,30129
3,2,2,7,1,0,39040
1,3,1,8,0,2,40687
1,1,4,4,4,6,12801
3,5,4,0,5,1,56680
0,4,2,4,5,5,53377
0,4,1,7,3,0,43867
1,4,0,7,2,2,13580
0,0,2,2,1,4,51745
2,7,2,8,0,5,49862
1,5,0,6,2,6,21661
1,3,0,8,2,6,33128
2,5,2,4,1,2,28031
2,0,4,1,4,6,53023
0,4,2,8,2,3,29479
2,5,1,4,0,6,48765
0,0,1,3,3,6,16785
2,1,0,1,4,6,52776
3,2,3,7,2,1,23760
3,4,3,0,3,6,6279
3,7,1,2,5,5,36467
1,5,4,1,5,6,24786
0,3,3,2,1,3,9629
0,0,0,0,4,0,5334
3,3,2,3,4,3,8679
1,3,1,3,4,1,50171
2,0,4,7,3,1,25944
0,0,2,0,0,2,6038
1,2,2,5,0,0,21220
1,7,4,6,5,6,26041
3,7,3,0,0,4,3785
1,5,4,4,3,0,43349
2,0,3,0,0,0,26995
1,1,2,7,2,1,56041
1,0,1,7,5,0,43300
2,1,2,6,0,3,20721
3,1,0,4,5,5,33653
3,6,2,1,5,4,39953
3,4,1,7,2,5,32590
0,3,0,5,4,2,55245
2,2,1,6,4,4,26061
3,4,4,1,2,3,52423
0,6,1,4,0,1,8675
0,4,0,6,2,2,38894
1,3,4,5,3,6,12883
2,1,1,0,2,1,46971
3,1,2,4,2,3,40144
0,1,3,4,1,5,55193
0,2,3,8,0,3,29463
2,1,0,7,3,2,25834
3,0,4,5,5,5,20066
3,4,1,7,1,3,21815
0,1,4,7,0,1,55675
1,6,1,1,0,4,4198
2,7,4,2,2,4,41574
3,2,2,0,3,1,1345
0,6,1,4,2,3,16865
3,5,3,1,5,5,11388
3,1,4,7,3,4,22495
0,0,3,1,3,6,19736
0,1,0,7,3,6,2021
3,5,2,8,0,0,42046
1,6,1,3,0,3,12340
3,1,3,2,3,0,30704
0,5,2,6,3,5,47755
2,4,0,7,0,1,17776
0,5,0,8,1,1,22388
3,6,1,1,0,4,18910
2,1,0,5,0,5,36846
1,1,2,0,0,0,58774
0,5,2,8,0,0,11477
2,7,1,6,0,1,14421
0,5,3,8,0,5,45239
3,6,2,7,5,5,4629
0,2,4,6,0,3,2424
3,5,0,8,5,0,34494
1,0,0,0,4,5,31379
1,4,4,3,4,6,9721
2,6,4,2,3,4,34018
2,0,2,7,1,3,40480
3,0,4,0,1,2,39955
2,0,2,6,4,0,50065
2,6,4,6,1,4,10199
3,2,0,6,1,6,50606
1,6,1,2,2,6,36718
3,2,1,2,2,2,8885
0,1,2,2,1,4,37031
2,2,0,6,1,5,6847
3,6,4,6,1,4,22292
1,3,0,6,4,5,8045
0,5,0,0,3,3,21599
2,6,0,7,2,0,17524
1,1,2,3,5,4,40953
2,4,4,7,0,3,55628
1,5,0,8,1,4,16432
2,6,2,7,2,5,35346
0,3,4,2,2,5,57871
3,3,1,2,3,1,49201
2,3,2,0,5,6,45976
3,5,2,5,0,1,36340
0,1,1,8,1,1,20273
1,1,1,5,0,0,35123
0,3,4,4,0,4,19722
1,1,0,3,3,1,38577
2,7,3,7,0,1,40441
1,1,3,0,1,4,2487
1,1,4,8,5,5,19700
2,4,4,2,2,0,23219
1,4,4,0,4,4,22413
1,1,4,6,0,5,33449
1,5,0,6,2,3,12090
3,2,2,0,3,0,19593
3,5,1,7,2,4,31641
0,5,4,2,1,5,51970
2,3,2,7,2,4,51082
3,2,4,0,0,5,41909
2,3,4,4,3,6,49773
1,0,2,2,2,6,41791
0,5,4,2,2,0,26936
3,1,4,4,4,5,48254
1,7,2,7,5,1,49314
2,0,2,0,0,5,3970
2,7,1,6,0,3,9136
0,3,3,4,4,1,14186
2,2,4,5,5,6,27100
3,6,2,7,5,2,13549
1,1,2,6,4,4,54859
1,3,3,7,0,4,39793
0,4,4,8,1,0,39583
0,5,1,8,3,0,41454
0,4,4,7,1,3,40390
1,1,4,2,2,3,13110
0,5,4,3,1,4,33594
1,5,2,4,4,2,37796
0,1,2,6,3,2,33463
0,4,0,8,0,1,21445
3,2,2,2,2,3,44840
2,1,0,0,5,4,6416
2,6,0,3,5,6,38231
1,4,2,1,2,5,58480
0,2,0,8,2,2,16402
3,4,1,5,0,2,11058
1,4,4,8,0,3,47986
1,4,0,0,1,0,6900
0,1,1,2,4,5,43724
2,2,2,8,1,2,4069
1,6,2,8,5,2,1269
0,1,3,2,3,0,12083
0,1,2,7,1,0,32693
0,5,4,3,2,0,26211
2,1,1,4,3,1,33231
3,6,1,2,4,2,52856
2,0,3,1,1,5,10921
2,5,0,8,1,0,43947
1,2,1,7,3,0,48879
3,6,2,7,1,3,16458
0,1,4,0,5,1,22251
1,5,1,8,0,3,24679
0,3,4,5,1,2,45953
2,4,2,3,3,1,44709
2,6,0,2,0,2,8597
2,1,4,7,4,1,19370
1,7,1,5,2,0,7237
1,5,0,2,1,2,49790
1,6,4,0,0,0,21713
2,5,4,1,1,5,14380
0,2,4,2,2,1,22886
2,0,0,4,3,4,50884
1,0,3,8,4,4,39892
2,7,4,6,4,0,51284
2,1,0,7,0,2,40105
3,5,0,0,3,6,28090
2,0,1,1,1,5,9791
1,4,4,8,3,4,7727
3,3,3,5,5,6,30292
0,6,2,4,2,5,19927
3,6,0,8,5,6,31348
1,7,3,1,2,5,1884
0,5,3,4,3,1,18808
2,6,3,0,0,0,55798
2,0,4,5,3,6,34164
2,1,1,1,5,0,30017
0,1,3,7,5,5,16011
0,0,1,6,2,1,16187
0,7,2,0,5,5,21836
3,3,4,7,3,0,1818
3,5,3,0,2,0,54880
3,1,1,7,1,1,43314
1,1,4,0,2,5,31524
0,2,1,5,1,6,21985
3,3,2,3,0,5,47460
1,3,3,8,2,5,15657
2,4,4,0,2,6,47347
3,3,2,0,4,5,4045
0,0,1,5,2,2,22098
1,5,1,3,1,1,48620
1,5,4,6,3,3,27873
1,6,4,8,1,5,9273
3,2,4,7,4,1,24682
0,4,0,0,2,5,17662
1,4,4,8,5,2,1696
0,2,4,4,4,6,4375
0,1,1,3,1,0,35
1,2,3,8,4,3,41041
2,5,0,3,5,6,24255
1,3,3,8,3,3,48083
1,5,1,1,2,4,26925
0,7,1,1,3,4,32227
0,3,4,2,0,1,17469
2,3,3,2,4,3,4430
1,7,3,5,1,2,55438
2,2,4,6,5,4,33517
0,2,4,8,5,4,34245
3,4,3,2,4,6,21003
2,0,0,1,3,5,54331
3,2,0,8,5,2,30269
1,3,3,8,2,1,20954
0,3,0,4,1,4,2583
0,4,2,2,5,0,39515
0,4,1,1,4,4,13569
3,4,3,3,3,6,50143
3,7,2,5,1,6,47333
3,1,3,2,5,0,20059
0,3,3,8,4,1,42124
0,4,4,1,3,0,20202
2,5,1,1,1,2,16317
1,5,0,2,3,3,43508
0,4,3,7,3,6,11540
1,4,3,3,4,2,43544
3,3,1,3,2,0,55549
1,0,0,7,2,3,27374
1,1,3,8,0,5,42167
0,6,1,4,1,6,37920
3,7,1,6,3,3,42293
2,7,0,4,3,0,42943
3,6,0,4,2,6,43283
1,2,1,2,4,6,56040
0,2,3,4,0,5,59966
0,7,0,5,5,4,60287
2,3,4,8,3,2,28539
0,2,4,3,1,4,3063
1,5,3,3,4,2,11087
1,2,2,2,3,4,40500
1,4,2,2,2,2,29550
2,4,4,2,2,6,48684
0,3,0,3,3,2,2677
3,5,4,4,4,0,5238
3,4,2,6,0,4,15440
0,4,1,8,0,0,42585
0,7,1,8,5,2,46401
1,2,2,3,4,2,36520
2,4,2,0,3,3,29553
3,6,2,7,2,1,3946
0,6,4,3,3,4,26940
0,2,2,4,2,6,53882
0,6,3,8,3,0,41783
3,5,2,3,5,0,5234
3,5,0,3,4,4,56375
2,6,3,2,3,2,39024
0,6,1,2,1,4,22462
3,6,3,6,3,0,12467
3,1,4,3,1,6,36315
2,0,2,4,2,5,11723
0,4,1,8,4,4,34261
1,6,1,4,4,4,52424
3,1,2,4,1,4,28026
2,1,2,7,1,4,5075
1,4,3,6,4,6,30128
0,5,2,7,3,2,44620
2,5,3,1,3,0,19701
1,5,4,3,2,4,29531
1,5,1,2,2,3,11579
0,4,4,6,1,0,51372
2,6,4,3,5,0,9666
1,5,1,6,5,0,37192
1,5,1,3,0,6,28112
1,2,1,6,5,5,44777
1,6,4,5,5,0,56334
2,1,3,5,0,1,58325
0,2,1,4,2,4,4606
2,3,0,1,1,5,55861
3,6,0,2,0,1,27735
1,7,4,0,0,3,7734
2,3,4,1,3,3,9769
0,7,2,4,0,4,29540
2,2,0,5,3,6,13924
2,6,4,1,5,1,26978
3,3,4,4,1,4,40507
0,2,0,2,4,3,3376
0,5,1,3,1,4,46759
3,7,0,8,5,1,5134
0,5,3,3,1,4,52278
3,0,0,5,2,1,38138
1,7,2,0,5,0,45575
0,0,0,2,5,1,56449
2,3,0,5,4,3,14422
3,1,4,3,2,4,18347
0,0,4,7,5,4,17729
2,4,4,7,4,2,32243
2,4,1,0,4,6,13190
0,2,0,7,2,6,23148
1,7,2,4,4,1,4615
3,0,3,0,0,3,15565
1,1,4,3,3,5,21798
1,5,1,2,5,1,51092
3,7,4,5,0,1,31179
2,5,1,4,4,6,1173
2,6,4,7,4,1,20257
3,6,2,1,4,4,43309
3,5,4,8,3,4,20694
0,6,3,2,4,2,30736
2,3,2,3,1,5,22296
1,1,3,7,5,3,6
2,2,2,1,5,2,51408
3,5,3,7,3,1,27839
3,4,4,8,5,3,7001
0,5,2,4,2,2,33752
0,3,0,1,0,6,51248
2,3,0,8,1,2,55603
0,1,3,6,2,3,21225
1,7,2,5,0,5,42206
0,5,2,8,3,3,50117
3,2,0,8,1,1,54634
0,4,2,1,4,4,22056
3,2,1,1,4,1,50105
2,7,3,6,0,0,23992
0,0,4,4,0,2,56033
3,0,3,3,0,0,27217
2,1,2,4,0,3,822
0,4,3,8,5,4,54628
1,0,2,6,3,2,52548
0,6,0,5,2,2,51255
0,1,3,6,0,1,21959
2,4,1,3,1,0,9310
2,6,1,8,1,1,36968
2,7,2,5,4,1,5208
0,5,2,3,0,1,17494
1,1,1,3,1,1,18107
2,3,2,1,2,0,21745
1,2,2,0,4,0,35130
1,0,1,2,4,0,38912
1,3,2,4,2,3,47904
2,7,3,1,0,4,51588
3,6,3,7,4,6,47369
3,5,0,6,1,3,29794
0,7,0,5,2,3,33504
2,4,4,0,0,1,33138
3,7,3,2,5,1,27193
2,3,3,2,0,1,17645
1,4,0,4,1,2,49988
2,0,1,7,2,0,33318
3,1,4,7,3,0,5939
3,5,4,3,1,2,26721
0,2,3,2,2,2,10227
2,7,3,6,2,3,484
0,6,1,2,4,1,31116
3,7,2,6,0,3,53486
1,4,0,1,3,1,57609
3,5,1,2,4,0,33785
3,3,3,4,2,1,19953
1,2,3,4,3,5,56011
0,6,1,0,5,5,27880
1,4,4,5,4,1,32315
1,3,1,2,0,1,41777
1,4,0,5,2,3,6767
3,6,4,2,4,4,33458
0,0,3,1,3,2,24537
3,0,3,6,3,4,20582
1,4,3,7,0,2,8375
2,6,4,6,0,6,30595
3,2,2,2,5,2,38112
1,2,3,2,3,4,20390
1,5,1,8,3,5,28028
2,0,3,6,1,4,11787
0,5,2,7,3,4,29960
1,5,3,2,3,4,48373
2,7,2,6,0,2,4096
0,3,3,6,3,0,49560
3,0,2,0,5,5,36087
0,2,1,2,1,6,22883
1,2,3,5,2,1,31138
3,7,3,0,3,0,20299
3,6,2,2,0,4,15184
3,1,3,3,4,1,14882
3,5,4,6,4,3,54141
2,7,1,7,2,1,6455
2,4,2,4,3,6,17534
3,2,3,8,4,3,46712
3,0,1,0,2,5,35663
1,6,4,8,3,4,8769
3,3,0,1,2,0,22117
2,4,4,6,1,3,5261
3,4,4,1,4,4,2634
0,3,1,5,0,4,42852
2,1,4,1,2,6,41626
2,6,0,3,0,4,34762
1,4,0,7,3,6,8406
2,5,1,3,4,5,43599
2,5,1,4,2,3,12288
3,0,1,6,2,5,16105
2,5,0,3,4,5,4116
3,6,1,2,4,5,30020
0,1,1,4,0,1,39374
3,4,2,7,0,4,20308
3,5,0,6,4,6,21534
0,3,1,4,5,3,59260
3,0,1,3,0,1,30762
1,5,2,6,4,6,30796
2,5,2,3,2,6,1865
1,3,1,2,1,1,21636
3,2,1,4,3,3,18966
1,3,3,8,5,1,44080
1,6,0,1,5,0,19892
1,0,1,2,1,4,26505
2,7,3,0,4,6,38108
0,2,1,1,5,5,29556
2,5,3,1,4,5,14357
1,0,2,3,3,5,27254
2,4,4,6,0,3,51997
1,5,2,4,1,1,52909
3,4,0,7,3,1,35203
3,4,4,3,5,3,9847
2,5,3,2,3,0,36662
2,4,4,5,3,0,11661
3,5,4,7,0,3,24023
0,4,1,8,0,2,46392
3,3,4,7,5,2,40159
0,7,3,1,4,1,55468
0,7,2,7,2,0,45785
0,2,1,7,5,5,32088
2,0,1,2,4,0,40400
0,4,0,8,2,2,11018
3,5,3,8,4,0,52180
3,0,3,0,0,2,11336
3,6,0,3,1,6,15980
2,3,1,4,4,1,55934
2,0,4,7,2,5,25854
3,1,3,5,4,4,6439
0,7,2,5,2,0,27491
3,4,2,4,0,1,12718
2,0,1,0,3,0,51853
0,5,3,2,0,5,60406
2,4,1,5,0,3,47768
0,3,2,4,4,0,37338
0,7,1,8,2,0,47431
1,5,1,3,2,4,49174
2,3,2,3,3,2,28654
1,5,1,5,1,5,17275
0,0,4,6,3,5,26465
0,3,0,2,1,3,13644
3,1,2,4,1,6,25722
2,4,1,6,3,6,26191
0,1,0,2,3,3,50688
0,0,1,2,4,5,51055
3,1,3,5,1,4,44224
2,7,0,7,0,6,1176
2,1,1,8,4,3,22550
1,3,3,7,1,6,36997
1,6,0,3,5,2,25920
1,3,2,7,2,5,60082
2,5,4,6,1,6,49743
2,2,1,1,2,6,2125
1,6,1,5,2,4,11366
3,4,2,7,3,1,35634
0,7,1,0,0,5,38378
1,2,0,7,5,2,21020
3,7,2,7,1,0,60076
0,1,2,1,4,2,15156
0,7,2,1,3,1,4692
2,7,1,4,4,4,19213
1,6,1,5,5,1,48336
2,1,3,8,1,3,29044
3,0,2,1,3,0,34263
2,1,3,6,4,6,44591
0,5,4,0,5,5,35927
3,0,4,4,5,0,33614
0,3,4,1,1,0,2615
3,1,4,3,1,5,10387
3,7,0,1,5,1,26343
1,0,1,0,2,5,45015
0,0,0,2,4,4,42061
1,5,4,1,0,2,32478
1,7,2,7,2,2,29184
3,1,0,8,4,3,46299
2,3,2,0,2,6,18360
3,3,0,2,3,3,28103
3,7,4,3,4,1,57820
1,7,2,0,3,6,8350
0,3,1,5,0,1,29259
3,5,1,6,4,6,12266
3,0,3,7,1,0,18123
3,3,1,0,4,1,48425
3,2,4,0,0,1,31806
1,6,0,1,3,1,3359
3,0,1,8,1,2,37980
3,3,2,4,5,0,46447
2,4,2,6,3,2,34598
0,3,3,1,0,3,31357
0,1,2,8,0,5,32126
1,1,3,6,3,2,37761
2,1,0,2,5,6,50144
1,6,0,6,0,0,19639
1,5,0,1,2,6,11235
0,0,3,7,5,4,38557
0,6,2,4,0,6,50613
3,5,2,6,4,1,40554
1,7,2,3,5,0,7596
2,5,2,7,5,3,17508
1,1,3,7,3,1,30071
2,6,0,8,2,3,52214
3,0,4,0,5,3,8663
0,7,1,2,5,2,55582
2,2,0,7,3,0,58757
3,6,0,0,2,5,53394
0,6,3,6,4,6,1175
0,5,3,1,0,0,2850
2,7,4,8,0,6,19087
3,6,4,3,5,3,3333
1,4,4,0,0,2,1660
3,0,1,3,3,5,34976
1,2,2,5,3,4,5876
2,2,0,1,3,6,52879
3,4,0,5,5,4,39308
1,7,3,5,1,1,43798
2,4,1,2,1,6,30586
3,0,1,8,4,3,35828
2,1,1,3,5,2,21925
0,3,1,6,1,3,29019
1,3,0,6,3,5,24912
0,3,0,7,5,4,51717
2,1,2,2,1,1,4663
2,3,3,7,3,5,54584
3,4,0,0,1,3,20280
3,3,1,0,0,2,56388
3,0,1,3,1,6,54267
3,7,2,2,5,3,29466
0,6,1,3,2,5,1159
1,1,3,7,0,2,27715
1,2,2,6,2,6,4393
0,7,0,8,3,0,2215
2,6,0,3,4,3,42869
0,5,0,4,4,0,50654
1,4,2,4,5,2,54644
0,5,1,3,5,3,48890
0,5,2,2,3,0,49102
3,7,0,2,4,3,59314
3,3,4,4,1,6,5596
0,2,1,5,5,6,15188
2,3,4,8,3,0,19629
3,0,0,2,0,4,54261
1,6,4,6,0,5,28100
1,6,4,5,4,2,20253
3,1,3,6,5,2,33368
2,6,4,2,2,5,44613
3,3,3,6,4,1,37771
3,1,1,0,3,3,43907
3,6,0,8,4,1,39747
2,5,0,2,5,1,52431
2,5,3,5,3,5,6291
3,0,2,7,0,3,32025
1,1,3,7,4,2,8252
3,1,0,4,2,2,21022
2,7,4,7,5,3,46103
1,0,4,8,2,6,47550
3,2,2,6,1,1,36444
0,5,0,4,2,3,49778
2,7,0,7,4,4,44866
0,7,0,3,5,6,55129
2,2,3,1,1,0,22557
0,4,0,7,3,1,19557
1,7,2,0,0,3,4839
0,4,0,3,2,2,54354
3,4,4,6,0,5,47588
1,1,2,6,1,1,54304
1,5,0,2,5,5,25464
3,2,0,8,3,3,3559
3,2,4,5,3,6,4588
3,7,4,4,1,0,34422
3,0,0,4,0,1,19075
3,2,2,5,4,6,52158
1,2,1,6,0,5,35573
3,3,2,0,2,2,56835
0,4,4,5,0,2,50282
2,5,2,8,0,3,8022
0,6,3,4,0,1,54274
3,6,0,2,5,6,22749
3,4,2,8,3,2,18080
0,2,1,6,0,3,8026
2,1,1,0,0,6,14283
3,0,4,4,5,6,29693
3,7,2,7,5,3,39473
1,7,1,7,2,0,13433
1,3,4,6,0,6,49471
2,6,1,7,3,2,16494
3,2,1,5,2,3,33773
2,2,2,6,1,3,28047
1,2,0,4,0,5,49429
2,7,2,1,0,0,53675
2,5,0,2,0,0,20304
0,6,4,7,4,0,42450
3,7,1,7,2,1,29837
1,2,2,2,4,5,45220
2,2,1,5,4,1,52756
3,5,2,6,5,1,17916
2,2,1,7,2,5,56694
1,3,4,4,1,3,5766
1,7,2,1,1,2,52625
1,4,3,5,5,0,22289
3,2,4,4,2,6,8549
1,0,1,0,5,6,59794
0,0,0,5,1,0,7632
1,6,1,0,2,1,764
2,3,1,4,1,0,22389
2,1,0,3,2,1,15959
0,6,1,2,2,6,57188
2,3,4,0,1,3,33015
0,1,3,1,1,2,4225
3,3,3,4,1,1,23366
0,4,1,6,4,2,7472
3,5,4,6,5,0,19079
1,6,2,3,2,2,25426
0,7,1,5,4,5,4873
1,4,1,1,1,0,10829
1,2,4,5,5,4,34162
0,6,1,5,3,3,6484
0,4,4,8,5,0,35570
0,7,3,8,4,3,52146
0,2,2,8,5,6,4301
3,3,2,4,2,4,20822
1,0,1,6,5,0,37530
2,1,0,2,0,6,46990
1,7,3,1,2,0,52446
3,1,3,0,0,1,12215
2,1,0,8,1,3,51490
3,2,0,1,0,1,43035
3,3,0,4,0,4,40032
1,5,0,4,3,1,37035
1,3,0,3,2,3,32897
3,3,4,5,5,1,33684
3,3,4,8,1,4,39670
0,7,4,0,5,1,17423
0,5,2,2,3,3,490
1,3,0,5,2,5,27555
0,0,1,7,4,3,34014
1,3,2,6,4,6,27638
0,2,1,1,1,3,26914
2,2,2,0,3,4,38472
3,1,2,4,2,1,19158
0,3,4,6,1,5,29538
2,1,1,1,4,4,9680
2,1,3,3,3,0,37183
1,1,1,2,0,5,32259
2,4,2,4,5,6,20612
3,6,2,7,2,2,3292
0,6,1,4,5,6,39238
2,2,3,8,4,4,45384
0,0,1,0,5,5,44425
2,0,2,1,3,2,42401
2,3,4,0,5,0,43438
0,5,4,2,5,6,44238
2,0,3,1,3,6,11972
0,0,3,4,3,2,58298
3,7,3,8,1,6,19974
2,1,2,5,4,0,1713
3,0,2,3,5,4,3861
2,3,3,8,1,0,9739
1,4,3,7,2,0,49946
0,5,3,5,1,6,11882
0,5,0,6,2,6,42691
2,0,4,5,5,2,34890
2,3,4,6,2,6,23619
1,4,4,5,2,1,35958
2,6,0,5,5,6,30201
0,7,0,5,5,2,21210
0,3,0,6,0,4,44907
1,5,1,5,3,0,38295
2,6,2,3,5,1,49616
0,4,0,1,4,1,9840
3,0,2,6,5,0,31870
1,0,3,6,1,3,13496
2,4,0,3,4,3,43892
3,2,2,1,5,6,9340
1,6,3,5,2,0,1532
3,1,3,8,2,5,30427
0,5,1,0,0,3,33819
3,5,1,6,3,4,31166
0,5,1,8,3,2,26328
1,3,1,0,0,4,58989
2,3,0,6,1,1,19918
1,5,3,1,5,2,38503
2,3,0,2,3,2,14883
0,7,4,3,0,3,30601
2,0,1,8,4,5,22655
2,7,1,0,0,3,38876
1,5,3,5,5,6,10295
0,1,4,4,4,1,56750
2,0,0,1,1,6,13637
2,0,3,2,0,4,45424
2,5,1,2,1,6,36457
1,5,4,0,4,1,28449
0,1,0,7,3,4,26756
1,2,1,5,2,1,27706
1,2,4,3,3,4,14550
2,2,1,1,5,0,21004
2,3,0,0,5,2,35173
1,6,1,8,4,6,51599
2,7,3,0,5,0,2475
3,3,2,2,0,0,58003
1,0,0,6,4,0,6746
2,1,0,7,5,5,27691
3,0,4,1,5,2,58328
0,3,4,5,2,4,50589
2,0,1,3,2,5,56913
0,6,1,2,0,0,17901
0,4,4,0,4,0,7034
1,2,3,2,5,1,8295
3,6,1,5,4,0,16294
3,5,2,7,3,4,18432
2,3,4,6,4,2,24856
2,1,0,4,3,6,56162
1,4,0,3,2,1,952
0,5,4,4,3,6,18769
0,7,0,8,0,6,58578
3,3,0,4,3,6,8158
3,2,2,2,4,5,26138
1,5,0,4,0,1,57125
0,1,3,1,3,6,20508
3,6,4,1,5,2,29296
1,7,3,4,3,0,28252
3,2,1,6,1,3,60221
0,2,2,1,2,1,28773
1,5,2,7,4,0,40294
3,0,2,5,5,1,25039
0,0,3,4,4,6,30583
3,2,4,3,1,0,5442
1,0,4,7,3,5,25833
1,1,2,2,4,4,34742
0,1,2,4,2,0,35057
1,0,1,3,4,5,27924
0,2,1,0,1,0,50893
2,6,1,1,2,4,38416
2,2,0,5,0,3,18824
0,5,0,6,2,4,34305
1,1,0,2,3,5,10220
0,3,0,1,4,6,13108
3,6,1,3,2,4,58025
2,3,0,6,2,0,43067
2,0,2,7,1,4,48393
3,5,1,2,5,1,29948
2,0,0,8,4,0,11819
0,4,4,2,4,6,34671
3,6,3,7,0,1,30868
0,2,2,5,5,6,41477
1,6,1,2,2,2,43720
2,0,1,7,2,5,24822
1,6,1,4,4,1,18544
2,4,0,1,2,1,16436
1,3,1,2,4,1,54279
3,3,3,1,4,4,13491
2,0,2,2,4,4,771
0,6,4,6,5,6,48406
3,5,3,6,1,5,28264
3,6,1,3,0,2,18835
1,4,2,0,5,6,7687
3,1,4,5,4,0,27585
0,5,1,2,5,6,46226
2,0,1,8,2,1,26991
2,1,1,4,1,3,43572
2,4,3,5,0,2,35677
0,5,4,5,3,3,34354
2,1,2,6,5,5,43749
0,1,1,3,4,1,47344
3,6,4,3,4,5,16148
3,2,1,1,2,5,53840
1,2,2,0,5,1,29521
1,3,1,0,1,2,43231
0,7,3,3,2,3,41686
2,2,4,2,5,1,41859
3,3,2,6,4,4,26040
1,2,1,0,1,3,58407
1,4,4,3,1,3,28867
3,2,4,3,0,3,58707
3,5,2,1,0,1,53864
0,5,1,6,1,4,23231
3,5,3,7,2,6,51298
3,3,3,8,5,1,31571
1,1,4,5,5,4,38733
1,1,3,2,1,4,34108
1,6,2,6,0,1,52637
0,5,2,0,3,2,2451
3,4,3,4,3,2,31397
0,0,3,6,3,0,42760
2,7,4,3,0,2,21813
3,1,4,4,4,1,11795
1,5,2,0,5,0,8100
2,0,0,0,5,4,22893
0,5,0,5,0,5,22540
0,5,1,7,1,3,57749
1,6,4,5,0,5,20782
0,7,0,8,0,5,46100
0,6,2,2,4,2,11055
0,2,1,4,5,0,13695
0,0,0,0,1,5,30686
0,1,1,2,3,6,24515
0,2,4,8,0,1,19791
3,2,1,3,4,6,32367
0,6,2,1,2,6,21563
2,1,2,7,2,3,5641
0,2,1,0,3,3,14858
0,4,0,7,5,0,42164
1,4,3,5,2,2,35946
1,5,0,8,3,2,40976
2,6,4,8,1,2,5309
0,0,0,1,0,0,10787
3,6,2,5,2,6,11088
1,0,1,2,1,0,19206
1,4,1,2,2,3,2686
0,0,0,0,4,3,58485
0,3,0,1,3,3,27378
1,5,4,2,0,3,58329
1,0,0,8,4,0,30006
3,3,1,8,4,3,26559
1,6,1,1,1,4,16736
2,5,0,0,4,2,18635
3,4,1,1,4,6,21100
2,0,0,5,4,6,1091
2,3,2,2,3,0,5163
0,1,3,7,0,5,14750
1,1,1,2,5,3,40830
0,6,3,8,4,4,38827
3,0,1,7,1,3,7494
2,1,3,1,3,2,9428
1,1,3,1,4,3,54172
2,7,1,5,5,4,24622
0,6,2,7,1,3,52621
2,3,4,3,3,6,7366
1,3,1,1,0,3,25566
0,6,3,0,5,1,29881
3,3,4,8,0,3,11734
2,2,2,5,4,3,14176
2,5,1,6,1,5,26842
3,1,0,0,1,6,38496
2,3,2,6,2,3,57762
0,5,1,4,3,5,42970
3,6,2,8,4,5,5478
1,1,1,2,3,4,58661
1,3,0,6,3,3,30845
3,7,2,2,1,2,33311
3,5,3,2,1,1,30091
1,4,4,8,1,0,38260
3,0,0,6,4,4,36864
2,7,0,1,5,2,54452
0,3,3,8,3,0,6647
2,7,4,6,1,3,29740
3,5,2,1,5,6,36113
1,1,1,3,2,6,47898
1,3,3,4,5,6,53167
2,7,0,5,4,1,38781
0,6,1,5,0,1,36550
0,6,0,4,2,0,49652
0,7,0,0,5,5,4454
